matched_aspect,matched_keywords,review_id,sentence,review,voted_up,voted_up_label,votes_up,weighted_vote_score,sentiment_label,sentiment_score
戦闘・アクション,アクション,84,モンハンは初めてです、アクションやアイテムの使い方が分かればいい感じですね～、ただもちょっとオンラインがにぎやかだとうれしいかな・・FF14とは言わないが・・・・,オンラインFPSやRPGしかプレイしたことないので、モンハンは初めてです、アクションやアイテムの使い方が分かればいい感じですね～、ただもちょっとオンラインがにぎやかだとうれしいかな・・FF14とは言わないが・・・・,True,positive,12,0.522715330123901367,positive,0.5272
戦闘・アクション,装備,94,装備はかっこいい,"いろいろ言われてるけど、自分の環境では問題なく動作したのでそれ抜きでレビューすると
新作ということもあって、良いグラフィックで新しいモンハンを遊べただけでもかなり満足です。
ただ、圧倒的にボリュームが前作に劣っており、ライトプレイヤーの私から見ても物足りません。
見たことないくらい生き物や環境に力を入れており、なぜその情熱をモンスターへ向けることができなかったのかとすら思いました。
何度も書きますが私は割と満足しています。装備はかっこいいし、アクションの部分も手触りはかなり良いです。興味があればやってみても後悔はしないと思いますよ。",True,positive,3,0.503372550010681152,positive,0.9918
戦闘・アクション,アクション,94,アクションの部分も手触りはかなり良いです。,"いろいろ言われてるけど、自分の環境では問題なく動作したのでそれ抜きでレビューすると
新作ということもあって、良いグラフィックで新しいモンハンを遊べただけでもかなり満足です。
ただ、圧倒的にボリュームが前作に劣っており、ライトプレイヤーの私から見ても物足りません。
見たことないくらい生き物や環境に力を入れており、なぜその情熱をモンスターへ向けることができなかったのかとすら思いました。
何度も書きますが私は割と満足しています。装備はかっこいいし、アクションの部分も手触りはかなり良いです。興味があればやってみても後悔はしないと思いますよ。",True,positive,3,0.503372550010681152,positive,0.9786
戦闘・アクション,戦闘,99,今作の大きな変化は何といっても戦闘密度だと思っています。,"今作の大きな変化は何といっても戦闘密度だと思っています。
前作でも無敵技やカウンター技が増えて強引に自分のターンを作ることができましたが、本作はさらにその方向に伸びました。
ジャストガードが取れれば、ガードの後隙を減らしつつ攻勢に転じることができ、
相殺が取れれば、相手のターンを強制的に終えることができるようになりました。

研ぎ澄ますという言葉のままに、モンスターの一挙一動に対して後の先を取り、タイミングを熟知することで無駄がボロボロ削げるのが快感。
本作の戦闘の行きつくところは「狩猟が完成する」と表現するのが、ニュアンスに一番近いかなと思っています。
ただ、それありきになってしまっているので、高難易度のモンスターは攻撃が途切れずずっと暴れているのがざらでして。
覚えるまでは頻繁にお手玉に遭いますし、覚えるのを重要視してかモンスター数も減ってしまったのでそういうのは求めてなかったという意見にもすごく納得しています。

ともあれ大型拡張コンテンツは鋭意製作中だそうで、今夏の情報に期待を高めています",True,positive,43,0.620523929595947266,neutral,0.8608
戦闘・アクション,戦闘,99,本作の戦闘の行きつくところは「狩猟が完成する」と表現するの,"今作の大きな変化は何といっても戦闘密度だと思っています。
前作でも無敵技やカウンター技が増えて強引に自分のターンを作ることができましたが、本作はさらにその方向に伸びました。
ジャストガードが取れれば、ガードの後隙を減らしつつ攻勢に転じることができ、
相殺が取れれば、相手のターンを強制的に終えることができるようになりました。

研ぎ澄ますという言葉のままに、モンスターの一挙一動に対して後の先を取り、タイミングを熟知することで無駄がボロボロ削げるのが快感。
本作の戦闘の行きつくところは「狩猟が完成する」と表現するのが、ニュアンスに一番近いかなと思っています。
ただ、それありきになってしまっているので、高難易度のモンスターは攻撃が途切れずずっと暴れているのがざらでして。
覚えるまでは頻繁にお手玉に遭いますし、覚えるのを重要視してかモンスター数も減ってしまったのでそういうのは求めてなかったという意見にもすごく納得しています。

ともあれ大型拡張コンテンツは鋭意製作中だそうで、今夏の情報に期待を高めています",True,positive,43,0.620523929595947266,neutral,0.761
戦闘・アクション,武器,103,終わらない武器調整。,"グラボを更新すると毎回ゲームが落ちるようになる。
セクレトが使いにくい。
終わらない武器調整。
こだわったリアル性＝不便。
ゲーム自体は楽しいので残念。",False,negative,10,0.503816783428192139,neutral,0.4949
戦闘・アクション,武器,105,一つの武器種を完成させるのに、ゴグマジオスを何十体も討伐しないといけないのです,"エンドコンテンツである巨戟アーティアの厳選が非常にだるいです。
一つの武器種を完成させるのに、ゴグマジオスを何十体も討伐しないといけないのですが、今作は属性環境なので、全属性分の巨戟アーティアを揃えないといけません。
使いたい武器種が複数あって今作を最後までやりきりたいと思う人は、相応の覚悟と時間が必要でしょう。
おまけに、ゴグマジオス戦は最初のうちは面白いかもしれませんが、周回を重ねていくと普通に作業感が強くなってくるので、余計に忍耐力が要求されます。
あと、今作は武器と防具で装飾品の種類が分かれているのですが、それがスキルの自由度を極端に縮めています。過去作であった火力スキルの多くが弱体化されていますが、武器の装飾品スロットは枠が少ない癖に火力を盛るには必須のスキルがとんでもなくあるので、過去作経験者は歯痒い思いをすると思います。
買うのを検討している人は、拡張コンテンツでMRが実装されて評価が定まるのを待った方が良いと個人的に思いますね。",False,negative,11,0.481600761413574219,neutral,0.5193
戦闘・アクション,武器,105,使いたい武器種が複数あって今作を最後までやりきりたいと思う人は、相応の覚悟と時間が必要でしょう。,"エンドコンテンツである巨戟アーティアの厳選が非常にだるいです。
一つの武器種を完成させるのに、ゴグマジオスを何十体も討伐しないといけないのですが、今作は属性環境なので、全属性分の巨戟アーティアを揃えないといけません。
使いたい武器種が複数あって今作を最後までやりきりたいと思う人は、相応の覚悟と時間が必要でしょう。
おまけに、ゴグマジオス戦は最初のうちは面白いかもしれませんが、周回を重ねていくと普通に作業感が強くなってくるので、余計に忍耐力が要求されます。
あと、今作は武器と防具で装飾品の種類が分かれているのですが、それがスキルの自由度を極端に縮めています。過去作であった火力スキルの多くが弱体化されていますが、武器の装飾品スロットは枠が少ない癖に火力を盛るには必須のスキルがとんでもなくあるので、過去作経験者は歯痒い思いをすると思います。
買うのを検討している人は、拡張コンテンツでMRが実装されて評価が定まるのを待った方が良いと個人的に思いますね。",False,negative,11,0.481600761413574219,neutral,0.4874
戦闘・アクション,武器,105,あと、今作は武器と防具で装飾品の種類が分かれているのです,"エンドコンテンツである巨戟アーティアの厳選が非常にだるいです。
一つの武器種を完成させるのに、ゴグマジオスを何十体も討伐しないといけないのですが、今作は属性環境なので、全属性分の巨戟アーティアを揃えないといけません。
使いたい武器種が複数あって今作を最後までやりきりたいと思う人は、相応の覚悟と時間が必要でしょう。
おまけに、ゴグマジオス戦は最初のうちは面白いかもしれませんが、周回を重ねていくと普通に作業感が強くなってくるので、余計に忍耐力が要求されます。
あと、今作は武器と防具で装飾品の種類が分かれているのですが、それがスキルの自由度を極端に縮めています。過去作であった火力スキルの多くが弱体化されていますが、武器の装飾品スロットは枠が少ない癖に火力を盛るには必須のスキルがとんでもなくあるので、過去作経験者は歯痒い思いをすると思います。
買うのを検討している人は、拡張コンテンツでMRが実装されて評価が定まるのを待った方が良いと個人的に思いますね。",False,negative,11,0.481600761413574219,neutral,0.9529
戦闘・アクション,武器,105,武器の装飾品スロットは枠が少ない癖に火力を盛るには必須のスキルがとんでもなくあるの,"エンドコンテンツである巨戟アーティアの厳選が非常にだるいです。
一つの武器種を完成させるのに、ゴグマジオスを何十体も討伐しないといけないのですが、今作は属性環境なので、全属性分の巨戟アーティアを揃えないといけません。
使いたい武器種が複数あって今作を最後までやりきりたいと思う人は、相応の覚悟と時間が必要でしょう。
おまけに、ゴグマジオス戦は最初のうちは面白いかもしれませんが、周回を重ねていくと普通に作業感が強くなってくるので、余計に忍耐力が要求されます。
あと、今作は武器と防具で装飾品の種類が分かれているのですが、それがスキルの自由度を極端に縮めています。過去作であった火力スキルの多くが弱体化されていますが、武器の装飾品スロットは枠が少ない癖に火力を盛るには必須のスキルがとんでもなくあるので、過去作経験者は歯痒い思いをすると思います。
買うのを検討している人は、拡張コンテンツでMRが実装されて評価が定まるのを待った方が良いと個人的に思いますね。",False,negative,11,0.481600761413574219,neutral,0.8689
戦闘・アクション,武器,109,武器、防具でスキルが分かれてしまい過去作と比べ自由度が下がってしまっている。,"HR999　総時間500超盾斧ユーザーの意見を書いておきます

総評：上位時点では充分面白いが、中身が薄いのは事実。上位恒例のMRに期待

以下個人的にピックアップした内容です
・上位時点と考えると厳選項目は多いが、武器、防具でスキルが分かれてしまい過去作と比べ自由度が下がってしまっている。武器によっては武器スキル枠に必須スキル入れて終わりのため武器格差が出る
・過度なグラフィックや世界観、生体系の構築など、力の入れ方を間違えている。「モンスターハンター」をやりたくて買ったら半分ポケモンスナップだったみたいな感じ
・集中モードは神。今後も必ず続投してほしい
・初期、追加モンスターの数が少ないのは事実で、多種のモンスターを狩りたいが数がいないし狩るうまみが無い。しかしワールドやライズと比較しつまらないと評価する人がいるが、MRのアップデート完了と上位が終わっていない時点で比較している人が一定数いる。半ライスと比べれば全然やることある

　アクションゲームとしてみると面白いですが、MHの新作、万人受けする作品かを聞かれたら違います
賛否様々あり結構的を得ている評価が多く、ラギア追加以降の評価は概ねあっています
　初期環境にてアイテムを大量回収し厳選を進めた人が「やることない」とレビューしてますが、ソシャゲでリセマラして強キャラゲットして満足したのと変わらないので、更新されたレビューは個人的に参考にしなくていいです。",False,negative,147,0.670830845832824707,negative,0.8744
戦闘・アクション,武器,109,"武器によっては武器スキル枠に必須スキル入れて終わりのため武器格差が出る
・過度なグラフィックや世界観、生体系の構築な","HR999　総時間500超盾斧ユーザーの意見を書いておきます

総評：上位時点では充分面白いが、中身が薄いのは事実。上位恒例のMRに期待

以下個人的にピックアップした内容です
・上位時点と考えると厳選項目は多いが、武器、防具でスキルが分かれてしまい過去作と比べ自由度が下がってしまっている。武器によっては武器スキル枠に必須スキル入れて終わりのため武器格差が出る
・過度なグラフィックや世界観、生体系の構築など、力の入れ方を間違えている。「モンスターハンター」をやりたくて買ったら半分ポケモンスナップだったみたいな感じ
・集中モードは神。今後も必ず続投してほしい
・初期、追加モンスターの数が少ないのは事実で、多種のモンスターを狩りたいが数がいないし狩るうまみが無い。しかしワールドやライズと比較しつまらないと評価する人がいるが、MRのアップデート完了と上位が終わっていない時点で比較している人が一定数いる。半ライスと比べれば全然やることある

　アクションゲームとしてみると面白いですが、MHの新作、万人受けする作品かを聞かれたら違います
賛否様々あり結構的を得ている評価が多く、ラギア追加以降の評価は概ねあっています
　初期環境にてアイテムを大量回収し厳選を進めた人が「やることない」とレビューしてますが、ソシャゲでリセマラして強キャラゲットして満足したのと変わらないので、更新されたレビューは個人的に参考にしなくていいです。",False,negative,147,0.670830845832824707,negative,0.8549
戦闘・アクション,アクション,109,"半ライスと比べれば全然やることある

　アクションゲームとしてみると面白いです","HR999　総時間500超盾斧ユーザーの意見を書いておきます

総評：上位時点では充分面白いが、中身が薄いのは事実。上位恒例のMRに期待

以下個人的にピックアップした内容です
・上位時点と考えると厳選項目は多いが、武器、防具でスキルが分かれてしまい過去作と比べ自由度が下がってしまっている。武器によっては武器スキル枠に必須スキル入れて終わりのため武器格差が出る
・過度なグラフィックや世界観、生体系の構築など、力の入れ方を間違えている。「モンスターハンター」をやりたくて買ったら半分ポケモンスナップだったみたいな感じ
・集中モードは神。今後も必ず続投してほしい
・初期、追加モンスターの数が少ないのは事実で、多種のモンスターを狩りたいが数がいないし狩るうまみが無い。しかしワールドやライズと比較しつまらないと評価する人がいるが、MRのアップデート完了と上位が終わっていない時点で比較している人が一定数いる。半ライスと比べれば全然やることある

　アクションゲームとしてみると面白いですが、MHの新作、万人受けする作品かを聞かれたら違います
賛否様々あり結構的を得ている評価が多く、ラギア追加以降の評価は概ねあっています
　初期環境にてアイテムを大量回収し厳選を進めた人が「やることない」とレビューしてますが、ソシャゲでリセマラして強キャラゲットして満足したのと変わらないので、更新されたレビューは個人的に参考にしなくていいです。",False,negative,147,0.670830845832824707,positive,0.9849
戦闘・アクション,戦闘,119,戦闘中に何度もなってストレスマッパくそカス,PS4のコントローラーがなぜかワイルズをするときだけオレンジ色に光って大気モードになる。戦闘中に何度もなってストレスマッパくそカス,False,negative,7,0.5,negative,0.9929
戦闘・アクション,武器,126,"追加タイミングも時間がかかり過ぎ
武器調整の悪さ、バグの多さが目立った
などの不満要素がてんこ盛りでしたがアプデもほぼ終了した現在ではストレスなくプレイできる良作だと思います。","フロンティア以来のモンハンプレイですので個人的には楽しめました。
現在では良くなっているが更新後の起動時や普通の起動時に時間がかかった
追加要素が細切れで、追加タイミングも時間がかかり過ぎ
武器調整の悪さ、バグの多さが目立った
などの不満要素がてんこ盛りでしたがアプデもほぼ終了した現在ではストレスなくプレイできる良作だと思います。
未だに残念な所は
オープンワールドなのにほとんど意味が無く、ただただゲームを重くしてるだけなのが残念で、もっとやりようがあったのではないだろうか・・・
装備も素材収集難易度上げて装備ランクごとの強さの差を広げて敵の強さ調整しないと装備を一式３つくらい作って簡単にストーリー終わるくらいまで行けてしまうので味気なかった。

MRにはかなり期待してるので頑張って欲しい。
ただ要求スペック上がったらキレるかもしれない・・・やめてね。",True,positive,3,0.505381405353546143,positive,0.5869
戦闘・アクション,装備,126,"もっとやりようがあったのではないだろうか・・・
装備も素材収集難易度上げて装備ランクごとの強さの差を広げて敵の強さ調整しないと装備を一式３つくらい作って簡単にストーリー終わるくらいまで行けてしまうので味気なかった。","フロンティア以来のモンハンプレイですので個人的には楽しめました。
現在では良くなっているが更新後の起動時や普通の起動時に時間がかかった
追加要素が細切れで、追加タイミングも時間がかかり過ぎ
武器調整の悪さ、バグの多さが目立った
などの不満要素がてんこ盛りでしたがアプデもほぼ終了した現在ではストレスなくプレイできる良作だと思います。
未だに残念な所は
オープンワールドなのにほとんど意味が無く、ただただゲームを重くしてるだけなのが残念で、もっとやりようがあったのではないだろうか・・・
装備も素材収集難易度上げて装備ランクごとの強さの差を広げて敵の強さ調整しないと装備を一式３つくらい作って簡単にストーリー終わるくらいまで行けてしまうので味気なかった。

MRにはかなり期待してるので頑張って欲しい。
ただ要求スペック上がったらキレるかもしれない・・・やめてね。",True,positive,3,0.505381405353546143,negative,0.9783
戦闘・アクション,武器,127,"初期に言われていた不快な要素はだいぶ落ち着いたと思います（解消したわけではない）
モンハンの従来作と比較して有料拡張コンテンツが無い状態でもコンテンツも十分に多く武器のバランスも良い方です
ただ","初期に言われていた不快な要素はだいぶ落ち着いたと思います（解消したわけではない）
モンハンの従来作と比較して有料拡張コンテンツが無い状態でもコンテンツも十分に多く武器のバランスも良い方です
ただし、現時点では明確にオススメできない理由があると感じています
具体的に、アップデートで追加されたエンドコンテンツに挑めるようになるまでの緩和施策が不十分です

[h1]鎧玉に関する施策の不足[/h1]
鎧玉は防具の防御力を上げるのに必須の強化素材です
この鎧玉は１つの防具あたりの必要量がかなり多く、それが防具の数だけ必要になります
一時期のエンドコンテンツの１つであったためこのような設定だったのでしょう
しかし現状、[u]エンドコンテンツとしての役割を完了しているにも関わらず十分な緩和がされていません[/u]
一応鎧玉が集まりやすい配信クエストがあるのですが、レパートリーが少なくマルチプレイが前提です
そもそもの鎧玉の入手効率自体を改善するべきです

[h1]装飾人の確保方法の不足[/h1]
鎧玉が防御力に関わる強化要素なのに対して、装飾品はパッシブスキルに関わる強化要素です
こちらは付け外しがほぼ自由なので必要な個数が集まれば以後は不要になります
現在ではある程度の装飾品を任意の素材から作ることができるようになっていますが、あくまで一部の基礎的なものに留まっています
エンドコンテンツに挑むには抽選でしか入手できない装飾品が事実上必須になってきます
こればかりは装飾品の収集がメインコンテンツに挙げられる段階で揃うことを祈るほかありません
もしもエンドコンテンツに挑めるランクになっても揃わなかった場合、ただでさえ足りない鎧玉を更に切り崩しながら抽選の当たる時をひたすら祈ることになります
（鎧玉と装飾品の抽選は同じアイテムを消費します）

[h1]モンスターランクのジャンプアップ[/h1]
現状、モンスターのランクは「下位」「上位」「歴戦」「歴戦王」という４つの種類があります
しかし、このうち「歴戦」のランクはロードマップ上挑む意義の少ないランクとなっています
基本的な武器の強化には必須となりますがその量が少ないため、プレイヤーの経験が積めないロードマップになります
モンスターの動きを考えれば確かに「上位」から「歴戦王」にジャンプアップすることは可能です（「上位」→「歴戦」の段階でモンスターの動きの変化は小さいです）
しかし、ステータスで考えると相当な差があります
最終的に「歴戦王」ランクに挑むのが基本となるためどこかで経験を確保する必要があったのではないでしょうか

[hr][/hr]

配信クエストの中にはプレイヤーのランク上昇を助けるものもありますが、そもそもこれらの準備をしている間にHRは100になるでしょう
ランク上昇自体は悪いことではないのですが、それに伴い準備も整いやすくしなければ未成熟な装備でエンドコンテンツに挑むことになります
エンドコンテンツ自体も課題はありますが（特にゴグマジオス）、そもそもそこに至るまでが果たして楽しいのか疑問です",False,negative,18,0.506973326206207275,positive,0.6566
戦闘・アクション,武器,127,"このうち「歴戦」のランクはロードマップ上挑む意義の少ないランクとなっています
基本的な武器の強化には必須となりますがその量が少ないため、プレイヤーの経験が積めないロードマップになります
モンスターの動きを考えれば確かに「上位」から「歴戦王」にジャンプアップすることは可能です（「上位」→「歴戦」の段階でモンスターの動きの変化は小さいです）
しか","初期に言われていた不快な要素はだいぶ落ち着いたと思います（解消したわけではない）
モンハンの従来作と比較して有料拡張コンテンツが無い状態でもコンテンツも十分に多く武器のバランスも良い方です
ただし、現時点では明確にオススメできない理由があると感じています
具体的に、アップデートで追加されたエンドコンテンツに挑めるようになるまでの緩和施策が不十分です

[h1]鎧玉に関する施策の不足[/h1]
鎧玉は防具の防御力を上げるのに必須の強化素材です
この鎧玉は１つの防具あたりの必要量がかなり多く、それが防具の数だけ必要になります
一時期のエンドコンテンツの１つであったためこのような設定だったのでしょう
しかし現状、[u]エンドコンテンツとしての役割を完了しているにも関わらず十分な緩和がされていません[/u]
一応鎧玉が集まりやすい配信クエストがあるのですが、レパートリーが少なくマルチプレイが前提です
そもそもの鎧玉の入手効率自体を改善するべきです

[h1]装飾人の確保方法の不足[/h1]
鎧玉が防御力に関わる強化要素なのに対して、装飾品はパッシブスキルに関わる強化要素です
こちらは付け外しがほぼ自由なので必要な個数が集まれば以後は不要になります
現在ではある程度の装飾品を任意の素材から作ることができるようになっていますが、あくまで一部の基礎的なものに留まっています
エンドコンテンツに挑むには抽選でしか入手できない装飾品が事実上必須になってきます
こればかりは装飾品の収集がメインコンテンツに挙げられる段階で揃うことを祈るほかありません
もしもエンドコンテンツに挑めるランクになっても揃わなかった場合、ただでさえ足りない鎧玉を更に切り崩しながら抽選の当たる時をひたすら祈ることになります
（鎧玉と装飾品の抽選は同じアイテムを消費します）

[h1]モンスターランクのジャンプアップ[/h1]
現状、モンスターのランクは「下位」「上位」「歴戦」「歴戦王」という４つの種類があります
しかし、このうち「歴戦」のランクはロードマップ上挑む意義の少ないランクとなっています
基本的な武器の強化には必須となりますがその量が少ないため、プレイヤーの経験が積めないロードマップになります
モンスターの動きを考えれば確かに「上位」から「歴戦王」にジャンプアップすることは可能です（「上位」→「歴戦」の段階でモンスターの動きの変化は小さいです）
しかし、ステータスで考えると相当な差があります
最終的に「歴戦王」ランクに挑むのが基本となるためどこかで経験を確保する必要があったのではないでしょうか

[hr][/hr]

配信クエストの中にはプレイヤーのランク上昇を助けるものもありますが、そもそもこれらの準備をしている間にHRは100になるでしょう
ランク上昇自体は悪いことではないのですが、それに伴い準備も整いやすくしなければ未成熟な装備でエンドコンテンツに挑むことになります
エンドコンテンツ自体も課題はありますが（特にゴグマジオス）、そもそもそこに至るまでが果たして楽しいのか疑問です",False,negative,18,0.506973326206207275,neutral,0.9198
戦闘・アクション,装備,127,"それに伴い準備も整いやすくしなければ未成熟な装備でエンドコンテンツに挑むことになります
エンドコンテンツ自体も課題はありますが（特にゴグマジオス）、そもそもそこに至るまでが果たして楽しいのか疑問です","初期に言われていた不快な要素はだいぶ落ち着いたと思います（解消したわけではない）
モンハンの従来作と比較して有料拡張コンテンツが無い状態でもコンテンツも十分に多く武器のバランスも良い方です
ただし、現時点では明確にオススメできない理由があると感じています
具体的に、アップデートで追加されたエンドコンテンツに挑めるようになるまでの緩和施策が不十分です

[h1]鎧玉に関する施策の不足[/h1]
鎧玉は防具の防御力を上げるのに必須の強化素材です
この鎧玉は１つの防具あたりの必要量がかなり多く、それが防具の数だけ必要になります
一時期のエンドコンテンツの１つであったためこのような設定だったのでしょう
しかし現状、[u]エンドコンテンツとしての役割を完了しているにも関わらず十分な緩和がされていません[/u]
一応鎧玉が集まりやすい配信クエストがあるのですが、レパートリーが少なくマルチプレイが前提です
そもそもの鎧玉の入手効率自体を改善するべきです

[h1]装飾人の確保方法の不足[/h1]
鎧玉が防御力に関わる強化要素なのに対して、装飾品はパッシブスキルに関わる強化要素です
こちらは付け外しがほぼ自由なので必要な個数が集まれば以後は不要になります
現在ではある程度の装飾品を任意の素材から作ることができるようになっていますが、あくまで一部の基礎的なものに留まっています
エンドコンテンツに挑むには抽選でしか入手できない装飾品が事実上必須になってきます
こればかりは装飾品の収集がメインコンテンツに挙げられる段階で揃うことを祈るほかありません
もしもエンドコンテンツに挑めるランクになっても揃わなかった場合、ただでさえ足りない鎧玉を更に切り崩しながら抽選の当たる時をひたすら祈ることになります
（鎧玉と装飾品の抽選は同じアイテムを消費します）

[h1]モンスターランクのジャンプアップ[/h1]
現状、モンスターのランクは「下位」「上位」「歴戦」「歴戦王」という４つの種類があります
しかし、このうち「歴戦」のランクはロードマップ上挑む意義の少ないランクとなっています
基本的な武器の強化には必須となりますがその量が少ないため、プレイヤーの経験が積めないロードマップになります
モンスターの動きを考えれば確かに「上位」から「歴戦王」にジャンプアップすることは可能です（「上位」→「歴戦」の段階でモンスターの動きの変化は小さいです）
しかし、ステータスで考えると相当な差があります
最終的に「歴戦王」ランクに挑むのが基本となるためどこかで経験を確保する必要があったのではないでしょうか

[hr][/hr]

配信クエストの中にはプレイヤーのランク上昇を助けるものもありますが、そもそもこれらの準備をしている間にHRは100になるでしょう
ランク上昇自体は悪いことではないのですが、それに伴い準備も整いやすくしなければ未成熟な装備でエンドコンテンツに挑むことになります
エンドコンテンツ自体も課題はありますが（特にゴグマジオス）、そもそもそこに至るまでが果たして楽しいのか疑問です",False,negative,18,0.506973326206207275,neutral,0.8915
戦闘・アクション,武器,130,自身の武器種に必要な護石は出ない仕様になっているの,"起動直後のクラッシュが多い。画面が死んでグラフィックボードのFANだけ高速で回る。

恐らく物欲センサー（特願2019-174955）は実装されている。自身の武器種に必要な護石は出ない仕様になっているので、別の武器種で挑む必要があります。またユーザーが最大限イライラするようにモンスターの行動パターンは組まれているため、根気と寛容な心が必要。
UIは親指が4本ある人用に最適化されています。

上記の点を踏まえて非常に良いゲームです。",True,positive,1,0.498385608196258545,neutral,0.5277
戦闘・アクション,武器,130,別の武器種で挑む必要があります。,"起動直後のクラッシュが多い。画面が死んでグラフィックボードのFANだけ高速で回る。

恐らく物欲センサー（特願2019-174955）は実装されている。自身の武器種に必要な護石は出ない仕様になっているので、別の武器種で挑む必要があります。またユーザーが最大限イライラするようにモンスターの行動パターンは組まれているため、根気と寛容な心が必要。
UIは親指が4本ある人用に最適化されています。

上記の点を踏まえて非常に良いゲームです。",True,positive,1,0.498385608196258545,neutral,0.9051
戦闘・アクション,"武器, 装備",142,グラフィックのクオリティが高くゲームの基本仕様は変えずに様々な武器やモンスター装備が更新されており、久々にプレイしても昔の感覚のまま楽しめたのですごくよかったです。,初代からモンスターハンターをプレイしていますが、グラフィックのクオリティが高くゲームの基本仕様は変えずに様々な武器やモンスター装備が更新されており、久々にプレイしても昔の感覚のまま楽しめたのですごくよかったです。,True,positive,2,0.46578526496887207,positive,0.9916
戦闘・アクション,アクション,145,そんなにやり込まないユーザとしては、過去作と比べてアクションの自由度が格段に向上,そんなにやり込まないユーザとしては、過去作と比べてアクションの自由度が格段に向上し、武器問わず全体的により複雑でスタイリッシュな動きができるように正当進化を遂げただけでもすごく嬉しい。間違いなくプレイ中に過去一番ワクワクした作品でした,True,positive,4,0.500164151191711426,positive,0.8546
戦闘・アクション,武器,145,武器問わず全体的により複雑でスタイリッシュな動きができるように正当進化を遂げただけでもすごく嬉しい。,そんなにやり込まないユーザとしては、過去作と比べてアクションの自由度が格段に向上し、武器問わず全体的により複雑でスタイリッシュな動きができるように正当進化を遂げただけでもすごく嬉しい。間違いなくプレイ中に過去一番ワクワクした作品でした,True,positive,4,0.500164151191711426,positive,0.99
戦闘・アクション,アクション,146,"あくまで参考までに
クリアするまでは楽しかった
よく言われていた、ストーリー中に自由に探索できないというのも自分は特に気にならなかった
バグや開発の無駄なこだわりについては、他の方のレビューとほぼ同意見です

アクション面については、正直あまり良くないように思える
他の名作と呼ばれるアクションゲームには到底及ばない気がする
モンハン特有のモッサリ感や、自分のやりたい行動が直感的にできない、出ない操作感","発売日直後しかやってない、今更なレビューです
アプデで改善されてるかもしれないので、あくまで参考までに
クリアするまでは楽しかった
よく言われていた、ストーリー中に自由に探索できないというのも自分は特に気にならなかった
バグや開発の無駄なこだわりについては、他の方のレビューとほぼ同意見です

アクション面については、正直あまり良くないように思える
他の名作と呼ばれるアクションゲームには到底及ばない気がする
モンハン特有のモッサリ感や、自分のやりたい行動が直感的にできない、出ない操作感が、最近の他のゲームに慣れた自分にはストレスが溜まるものだった
キーコンフィグもないし
（今作ワイルズとは関係ない話だし、あくまで昔の個人的な妄想だが、デビルメイクライのアクションでモンハンが出来たらなぁと思っていた）

また武器種に関しては、追加がなく目新しさが全くない。
既存の武器に新しいアクションが追加されたりはしたが、それがより操作の複雑性を生んでいると思うし、新鮮さには全く寄与していないとも思う
逆に削除されたアクションもあるので、これも賛否が分かれるところだと思う
すでにある武器に開発がやりたいことを無理に詰め込むのではなく、開発がやりたいことを実現できる武器種を追加した方が良かったのではないか？

武器の作成についても、ほぼ上位互換のアーティファクトが有るので、モンスターの素材を使って作る武器に魅力がない
そのせいで、色々なモンスターを狩りに行く理由が薄れている
武器のスキンを解放するためだけの物になっている気がする
（これまたワイルズと関係ないが、ワールドでマムタロト実装初期に、雷弓が出なくて萎えたのを思い出した。それが自分がワールドをやらなくなった理由だった。そして運ゲーが嫌いになった理由の一つでもある）

クエスト報酬によってレアな素材が１００％貰えるようになったのは、個人的にはすごい良かった点だと思う。
戦いたくもない相手と延々と戦い続けるのは正直苦痛だったので


やはり自分にはモンハンシリーズは合わない
アクション面でも合わないし、システム面でも合わない
今回このレビューを書いていて、自分が運ゲーを嫌いになったのはモンハンシリーズの影響が大きかったと気付かされた
どれだけ時間と労力をかけようと、求める物が手に入るかは運次第なのは、自分にはとても理不尽に感じられるからだ。現実では当然の事として受け入れられるが、ゲームでは開発のさじ加減一つでいくらでも変えられるのだから納得がいかない。支払ったコストと時間に見合った報酬を、ゲームの中でくらい保証してくれということである
よって評価はおススメ出来ないになる


あと重要なことで、キャラクリのやり直しくらい無料で何回でも自由にさせろ
意味わからんわ
DLCのスキンやジェスチャーの数も細分化していて無駄に多いし、それぞれにちゃんと値段もついて揃えようと思ったらものすごい高額だし
なんかすごい腹立ってきたわ
しかもDLCを購入してるかものすごい頻度で確認してるからゲームが重くなってるんだっけ？
すっごい腹立つわ！！
",False,negative,18,0.420373886823654175,negative,0.9455
